age,income,treatment,target
44.96714153011233,80990.33154879004,1,-1.496529255090079
38.61735698828815,73869.50524369153,0,-0.6500239344068982
46.47688538100692,60894.45554880261,1,-0.08343796979036086
55.23029856408026,50295.94833441639,0,-1.44964521969853
37.658466252766644,70473.34970420385,0,-0.9218598131253132
37.6586304305082,65902.28078132625,1,-1.0039573720814985
55.79212815507391,73427.89830041598,0,0.20726732939894396
47.67434729152909,69527.57702522955,1,0.06934433703625043
35.30525614065048,75743.29072979002,1,-0.7217375533372533
45.42560043585965,51971.47182659148,0,0.17682087213939798
35.365823071875376,79760.91098451489,0,-0.5466800845872654
35.34270246429743,62963.994070386,1,-0.2716551103260533
42.41962271566034,91128.91308937898,1,1.673452090298537
20.86719755342202,49662.18272865648,0,1.340461051790348
22.750821674869673,86039.45704747873,0,-1.2995812369275976
34.37712470759027,62968.66175193972,0,0.8297324178791745
29.87168879665576,50228.72994578327,0,0.8113965544915921
43.142473325952736,52741.71248918518,1,-1.1482632887526183
30.91975924478789,55194.7903770852,1,0.8187776437548606
25.876962986647086,66362.48919602875,1,1.5379319184125528
54.65648768921554,67842.5323205325,1,-1.1225448062444139
37.74223699513465,51394.49994092131,0,-0.9175028210142636
40.67528204687924,59634.68111608526,0,1.0176614668435024
25.752518137865433,92134.05537917795,1,0.271495310825648
34.556172754748175,85913.14755151067,1,0.5514762752395233
41.10922589709866,66544.85504511048,1,0.3405892164004968
28.490064225776973,60570.05217252301,1,0.39069592092814415
43.75698018345672,61800.46990077392,1,-1.326472128311083
33.99361310081195,69202.76959095625,1,1.0473177066214483
37.083062502067236,44658.111522023915,1,1.1695899924277735
33.98293387770603,56139.35193864982,1,-0.22939074406802776
58.522781845089376,34971.238891836154,1,-0.04347694981386243
39.86502775262066,65988.34683907918,0,-1.5311075025557221
29.422890710440996,69707.93909554112,1,0.5142547560178349
48.225449121031886,52752.20306550939,0,0.5720574417141441
27.791563500289776,83609.80144935049,0,-0.062191016999311004
42.08863595004755,41613.51505496488,1,1.1243533598705027
20.403298761202244,38034.376796852695,1,-0.3340772309799405
26.718139511015693,63366.77727839958,0,0.5646059258936003
41.96861235869123,75706.47453918232,0,-1.0196643386921156
47.38466579995411,85258.91537186803,1,-0.02355215087423812
41.7136828118997,53116.7360569659,0,-0.17435425790283585
38.843517176117594,76180.21250146943,1,0.22530792204094158
36.98896304410711,59422.372957489395,1,-0.3695269288333586
25.214780096325725,57410.59050088771,1,-0.1314725956716678
32.801557916052914,73254.89906230009,0,0.8260471714415063
35.393612290402125,69784.84317620129,0,-0.43676423723821745
50.57122226218915,36354.117645236256,1,-1.6065771007386793
43.43618289568462,82148.10524588844,0,1.7495839042054206
22.36959844637266,80701.37031221177,0,1.3814540786904865
43.24083969394795,50616.55947735706,0,-1.2922626951056186
36.149177195836835,65937.05300156113,0,0.6897078052451944
33.23077999694041,67410.45279424108,0,-0.5029747705513431
46.11676288840868,63910.10648735861,0,0.26348721533105957
50.30999522495951,51745.422692318694,0,0.2942241290134937
49.31280119116199,49925.64948092923,1,-0.234407800316322
31.607824767773614,59616.688935128324,0,-0.7837656655863965
36.907876241487855,77590.93528889047,0,-0.6905410523162594
43.31263431403564,68154.00231891648,0,-0.9161919154812425
49.75545127122359,54440.78501870841,0,-0.8318222082304447
35.2082576215471,71575.48065972517,0,-0.06717829004935526
38.14341023336183,17271.86069054887,0,-0.7157599891107518
28.936650259939718,77231.48550558156,0,0.6820520657126199
28.037933759193294,33904.293318328506,0,1.4872461553359273
48.125258223941984,54563.38587895302,1,-0.580053241370043
53.56240028570823,43204.95158060784,0,0.23940450053537707
39.27989878419666,40579.77786418641,0,0.49968511030293383
50.03532897892024,77412.4018106778,0,0.4720022709192744
43.61636025047634,52984.48198032163,0,0.07595526791608741
33.54880245394876,65197.55822596073,1,0.7426824183597224
43.61395605508414,59296.19131681224,1,0.4822489526806572
55.38036566465969,67155.61240834682,1,-1.2376624223272978
39.64173960890049,61152.32836590383,1,0.8691560643892732
55.64643655814006,40755.11663717146,1,0.8872908372667421
13.802548959102555,74944.0022917071,1,-0.7632861041785816
48.21902504375224,52593.65125258031,1,0.03793783544760203
40.870470682381715,36651.271520103735,1,0.6833289928110694
37.009926495341325,53578.27258551131,1,-0.20931381957936157
40.91760776535502,82511.39685951466,1,1.0729780477660118
20.124310853991073,72753.3261317024,1,2.3638724946193608
37.80328112162488,54770.21798388211,1,-0.7859860326349823
43.57112571511746,54761.13443522357,1,-1.3810446031537749
54.77894044741516,55175.47423173926,1,0.30381859560487573
34.81729781726352,91151.21975341262,1,0.7215625051261435
31.915063971068122,65729.0317834733,1,-0.23086637384476896
34.982429564154636,66450.62470786604,0,1.4532606633210343
49.15402117702074,75454.25181047764,1,-1.3386057997232488
43.287511096596845,63581.8373853977,0,0.6929186230316111
34.70239796232961,56114.36781268945,1,-0.6058608207588934
45.13267433113356,57054.75226372533,1,1.7193779062072967
40.9707754934804,58925.98110878904,0,1.9925153531681183
49.68644990532889,59441.66645235238,1,-0.7666565877833479
32.979469061226474,70914.4431545547,0,-0.5495571359085801
36.723378534022316,60779.18828710949,0,0.8595878869798019
36.078918468678424,70989.6011582337,0,-0.3871306497895146
25.364850518678814,58789.251298371266,1,-0.04541121793223822
42.96120277064576,61179.52785474136,1,0.02538842054241018
42.610552721798896,30026.989732018385,1,-1.9196731561976563
40.05113456642461,73744.91512053722,0,-0.01383774609423725
37.65412866624853,65197.32713846989,0,-0.6897277740641738
25.84629257949586,74970.15164789479,1,-0.493122822399772
35.79354677234641,16556.169327094663,1,1.4436320034688142
36.572854834732304,91325.62057171091,1,-1.2565068942792563
31.97722730778381,57906.15557767239,1,0.8132051867479773
38.387142883339905,76622.74225106275,1,-0.2789629303318085
44.040508568145384,44401.411093117036,0,-0.2797601684958344
58.8618590121053,69191.60857593855,0,0.7903718960517113
41.74577812831839,44198.76655239516,0,0.34005129456889044
42.57550390722764,50643.465589562926,1,0.570612997219531
39.25554084233833,88710.4703080018,0,0.9681846605328611
20.812287847009586,57139.7639885498,0,-0.33130838318332273
39.73486124550783,63261.49309769584,0,-0.6122367345077503
40.60230209941027,73051.01596033131,0,-1.085150526557798
64.63242112485287,67435.22831958906,0,-0.8254105299789551
38.076390352188774,62256.28357715365,1,2.9490944253087252
43.015473423336125,65474.41503699338,0,1.2446795807367868
39.65288230294757,96051.23377857413,1,-1.3510743662080213
28.313219623804677,59135.71804449622,1,-1.3224579567435701
51.42822814515021,63016.485700724515,1,0.4818660617184915
47.519330326867745,75759.81594011417,1,0.547264797377967
47.910319470430466,76582.88899436976,1,0.5488838353173644
30.90612545205261,77805.4545834057,0,-0.25495579355369785
54.02794310936099,69580.95333043777,0,-0.12545426000290022
25.981489372077192,42854.92630904275,1,0.3278795241593574
45.868570938002705,84501.47298451644,1,0.08589300629333041
61.90455625809979,42804.81910471968,1,-2.219300372747535
30.094636748693116,64539.531978585495,0,-0.22979963057519381
34.33702270397228,48685.86224970963,1,-0.8514064342603136
40.99651365087641,59037.92480110511,0,0.17521141890851205
34.96524345883801,64931.436154552204,1,2.98525900260341
24.493365689338674,64820.35823175409,0,0.3674816654743044
40.68562974806027,66328.81131352927,1,-0.3135296861723979
29.37696286273895,84205.6690358797,0,0.9218015019772522
44.73592430635182,66803.0145227097,1,0.4826878872092127
30.80575765766197,56337.65047064027,0,0.4200944904518413
55.499344050175395,74461.30752432536,0,0.606850593215671
32.16746707663763,77842.05733386961,0,2.0565435648295414
36.77938483794324,41585.882772945115,0,-1.1308884353259157
48.135172173696695,68961.00104774786,0,0.47363207681145447
27.69135683566045,70517.59113466347,0,-0.9263811299815384
42.27459934604129,55536.54744960012,0,0.5555126463422483
53.07142754282428,80635.6021996743,1,-0.9186865114860944
23.925167654387725,57749.1661945121,1,-0.4173668136050844
41.84633858532304,61883.64680207313,1,-0.2950899142379063
42.598827942484235,57403.922635741954,1,0.975816719344709
47.8182287177731,60233.685713722014,1,0.9184544439424138
27.63049289121918,43555.87369657197,0,-1.2457173764463845
26.795433869157236,38399.23676108559,0,0.054934110999848726
45.21941565616898,83917.57594837458,0,-0.7095798547491726
42.96984673233186,47295.57977522508,0,-1.2585049106753345
42.504928503458764,45129.114758155396,0,-0.21701705042437042
43.46448209496975,27699.148295944276,1,-0.3084827884558197
33.19975278421509,50415.57378465746,1,2.4267164863455224
42.322536971610035,40153.653098887524,1,0.43295982536069616
42.93072473298681,84630.22740204554,1,-1.3776175007542373
32.85648581973632,75147.25634013952,0,-0.5647740041709423
58.65774511144757,49677.74482233414,0,1.0213832954293984
44.73832920911788,93786.53708016463,0,2.088442772869925
28.086965027973513,74726.48230487392,1,-1.5859833122379583
46.5655360863383,55127.529247370665,0,-1.879924385139045
30.253183297726785,22508.9142768964,1,1.8709651753717822
47.87084603742452,94364.13858886113,0,0.38961417737090387
51.58595579007404,39156.41299854606,0,-0.8682927318763665
31.793176816482895,35319.018795646625,1,0.5346290861224353
49.63376129244322,75338.5564801446,0,-2.6357477390168778
44.12780926936498,96596.28609508909,0,0.003375506597160999
48.2206015999449,80764.09227765776,1,0.32782117284308526
58.967929826539475,68458.63680078539,0,0.9242701395378298
37.54611883997129,68921.31512497929,1,-1.0138959522925377
32.4626383564251,72801.23338170462,0,0.08568716140335904
31.104855703744768,71383.92884680147,0,-0.9254246260595873
31.841897150345616,64217.87135954064,0,0.2553837556743171
39.228982905858956,61563.01655927814,0,-0.8953463223630241
43.41151974816644,59061.103081507164,0,-0.4081008391602206
42.766907993300194,48690.531166999855,0,-0.9958153947902291
48.27183249036024,55789.87384699839,0,0.651136241823657
40.13001891877907,34605.64778706922,0,0.8584511166566653
54.53534077157317,58524.90559807875,1,-0.2346205699574138
37.35343166762044,45171.133392736236,1,0.03823799496002834
67.20169166589619,43446.160241763435,0,-1.4485914146335441
46.25667347765006,62698.41226730218,0,-0.29967664800678706
31.428424435837172,80880.034295169,1,-0.05020461704174478
29.291075019388877,73774.74909003469,0,2.620793091029975
44.824724152431855,36442.490945652346,0,-1.1119670257741636
37.76537214674149,45155.57795144494,1,1.4641772387524374
47.14000494092092,74111.56781982323,0,0.996858773465808
44.73237624573545,45262.68909692536,0,0.2806364044901364
39.271710873431275,56630.50275004463,1,1.7586204841951334
31.53206281931595,68250.78148536828,0,0.3721054726068629
24.851527753141355,45474.83317704547,0,0.3891591956679287
35.53485047932979,61580.6325921894,1,-0.053120653017545344
48.56398794323472,39989.617576226934,0,1.2235688824186275
42.14093744130204,50979.48534073179,1,1.0964692338108837
27.54261221288012,64796.72901213806,0,-0.6256772874962124
41.73180925851182,36105.09399702496,0,-1.3192471945987674
43.85317379728837,66607.12106940598,1,-0.20298063739565708
31.16142563798867,59705.433016099785,1,-0.8000385643976464
41.53725105945528,68287.34931625721,0,-0.0635245746153551
40.58208718446,63358.712010969924,1,1.2374381346841392
28.57029702169377,80462.10644960766,1,-0.45730165508679
43.577873603482836,61878.36753971861,0,-0.04282338131157488
45.60784526368234,53558.91688312121,0,0.058022734808395225
50.830512431752766,61834.46254548425,0,0.8484308822052846
50.53802052034903,68149.47043554582,1,-2.246889333984605
26.22330632042909,60732.901054885566,1,-0.6067002947652967
30.621749600848773,60608.87536805824,1,0.21128369227947272
45.1503526720866,49470.12468289867,1,1.2000789564268612
45.13785950912209,50056.48623673578,0,-0.49190244750620515
45.150476863060476,38960.920923004596,1,-1.876552706041874
78.52731490654722,86243.65114780409,0,0.6197114459661363
45.70890510693167,41342.051469130725,1,-0.6353623888256293
51.35565640180599,49606.42203306139,0,-1.1896666590903613
49.54001763493203,49223.89101646204,0,-0.6243453897132241
46.51391251305798,73423.86565416661,0,-0.18452535765584954
36.84730755359654,55575.75482561958,1,-0.6047446645382127
47.589692204932675,78716.131090106,0,-2.205566057099069
32.27174785462428,49897.640636341974,0,0.8970661968871322
37.63181393259991,64184.91243335703,1,1.2748750412787222
35.14636452170897,47469.794201103636,0,0.6515219913395057
40.81874139386323,92177.23691660083,1,-1.1376856704248166
63.146585666735085,42186.023714557305,1,-0.20149153394751798
21.32734807408252,64647.31065340541,0,-0.006521315229458062
46.86260190374514,69506.65321398148,0,0.5987943895619102
23.872841288103483,66206.98646177247,1,0.6683404887180808
35.280681342105666,57220.68511683438,0,-0.7341737987784958
50.889505969673664,58052.689503998605,1,0.08199555641356042
40.64280019095463,60657.17207968664,1,0.4572804046152411
29.222552220706937,57794.96997557267,1,1.4558223221467665
32.84696290740032,74458.18675192364,0,0.7045065398247231
46.79597748934676,93157.84502387026,1,0.7890566873755189
32.69633368282864,51637.623224882496,0,0.08382662792936094
42.16458589581975,39452.95530631383,0,1.4104591452035038
40.45571839903814,58675.76927473118,0,0.4097627959594974
33.483996523941826,98695.64006481477,0,-0.8610879101735704
61.439440893253256,47944.88148045404,1,1.4033699701251907
46.33919022318011,84586.75208166102,0,0.6979032725390276
19.74857413342393,85165.51221114662,1,-0.4430440211284823
41.86454314769428,51696.176374380084,1,-0.47949296739924335
33.38213535231612,68534.74618777914,0,0.2965755451407618
48.52433334796224,84425.94934692807,1,0.4631847952675847
32.07479261567299,54313.08388518769,1,0.19729226563120644
38.85263558533101,56946.29459846457,0,0.3113086734428849
45.049872789804574,51274.786290770346,1,1.6999573745763805
48.657551941701215,44778.649039607,1,1.0715431522348857
27.997035929442237,50260.83682400989,1,0.19063559126502433
36.654987641590516,41640.89599856615,1,0.9413105807674833
35.25054688839044,60511.25202388839,0,-1.0325239035275395
33.46670767426288,48450.40153412038,1,0.39792704994680894
57.65454240281097,63506.788676861215,1,1.80930634973311
44.049817109609556,36661.56530694559,1,-0.21804589539237385
27.391160456649548,64963.20348321686,1,-0.8476339286190848
49.17861947054776,72502.93442413387,0,-0.6520888885930607
61.22156197012633,30093.96536142817,1,-1.0896330373423884
50.32465260551147,65610.84854771358,0,-0.7847619081277034
24.806300340459867,78415.03488709938,1,-0.370508098590029
35.15765927133749,41855.38471963192,0,-1.405567019178642
52.669111491866225,85088.58580256555,0,0.015618333949603047
32.92330534381219,66285.28514049068,0,0.9022771737866472
44.43819428146229,49424.82216362387,0,-0.9077561801469204
47.74634053429337,59163.46383513441,0,1.5192839236417688
30.73069528421917,68374.90368782583,1,0.5107920885275947
39.404746439382,61140.080871186176,1,1.0305805856240573
7.587326599309272,68081.33988669554,1,-0.6578345538521371
29.756123586657104,46189.89610380951,0,0.8545252270666157
37.4743184860684,62540.41236054117,1,-1.091933900395313
27.522168180351507,38794.2825464253,0,0.8902475008365087
56.32411303931635,58331.60907976949,0,0.17183933979353122
25.698586220393672,46441.38537802815,1,0.5532512199847837
35.599555133030165,48967.050861153504,1,-1.1755946056248516
41.30740577286091,78541.39762815656,0,-0.8950698422766047
54.412732890661154,76369.65180891403,0,0.5972282182533848
25.641378488205607,69137.07181360766,1,-0.9483480042242007
51.63163752154959,43615.308529911315,1,0.46320629209912306
40.10233061019587,55253.87325457797,1,-1.3671378064602457
30.18491348952049,78196.46549968775,1,0.8481742126666681
44.62103474263271,62125.753704598574,0,-1.232523314768509
41.9905969557347,94789.94309972541,1,0.5522999376795232
33.99783122841205,65899.76759091558,1,0.6256309336460009
40.69802084990019,62880.73674735047,1,-0.6967718184295749
36.1468640313824,55363.25303696248,0,0.5820265670847269
41.13517345251248,62003.11357173423,0,0.26044226333355597
46.62130674521047,57712.952454291844,0,-0.5388418561927383
55.86016816145352,70621.63015032886,0,-1.008554684076208
27.62184501173151,74350.53475191876,1,-1.962625691672579
61.330333746562665,48210.158092380756,0,0.3496500472996937
20.479122004774982,40031.50569663333,1,-1.5648027713620551
38.482149049644164,32456.919403450553,1,0.0953441994413082
45.883172064845766,67619.86990368816,1,-0.2634482160822491
42.809918677350325,43449.50090739189,1,0.6791427754381955
33.77300480179406,27706.64110571276,0,-0.3020454994898642
37.918777496427246,65828.67906796446,0,-0.3294477863470914
35.06999065341167,97394.99276149186,0,0.7318707042882956
34.106352430557884,59908.9363269016,1,0.3350580290841175
48.496020970210246,72577.36161677462,1,0.3161559571827783
43.57015485965047,61227.440378213476,1,0.46926758980852623
33.070904047393455,58516.65520213286,1,-1.5355721232071058
48.995998754332504,73786.14724481653,1,0.756788679986982
43.072995208766095,55645.88183717023,0,0.6124687940136023
48.1286211883896,64010.88471107854,1,-1.0166831285764972
46.29628841923612,64825.467092940205,0,-0.2440804736742013
31.710049890779278,49978.64319535427,1,-0.039307287627631186
34.39818959803031,74880.63524304784,1,-0.1344967844017327
47.472936051232615,57375.60364956887,0,0.33385996656853467
46.10370265433465,48663.82260760733,0,1.4313667818311835
39.79098406035852,68047.64765355605,1,1.0817667276728287
41.17327383308782,46522.98027313444,1,-1.3122191934314063
52.77664895788425,60422.717360536924,1,0.6220699903060487
34.0842861116417,59863.21505033695,1,1.3289333195354096
45.470973811700375,76288.43348747367,0,0.38680852068920263
37.97807347566106,67120.47349319929,1,1.090980425185967
37.8231879677278,59624.595618822845,0,2.012270445700765
50.9877685198719,72266.4944880043,1,1.0237095461069814
48.2541634898803,80853.1132352597,0,0.24930859564172886
48.135096360006386,68367.15459527794,0,1.0450884740847535
53.05478807154329,60155.28929765071,1,0.14488783309689118
40.21003841632759,40322.45651474761,0,0.02390304328495547
46.81952971294964,44023.29505386941,1,-0.35141423571373254
36.89733243406544,55421.629434679984,0,1.5634133588321082
43.24166352488442,50857.31696761075,1,-0.8184286659420014
38.698569456323156,57195.43045521831,0,1.532367724678116
40.96995964992718,60849.74887345661,1,0.49986412374037137
45.95157025436914,67945.39131535096,1,-1.3993061748019415
31.817793167665275,58942.518329113635,0,0.3676492929914216
60.92387275685461,67297.52465739303,0,-2.100026507651624
29.93982618500298,60967.1162221518,0,0.6255080168310357
27.85811387212268,30368.00150469193,0,0.885231482988991
51.581108735000676,45909.96909271869,1,-0.5923559556520536
47.91662693962936,57838.686664175766,0,0.12354769595558233
46.24119817052155,41854.578857383385,1,1.9541574337502863
46.2834550926428,68998.93094994307,0,-0.5057467042619367
39.87753227153085,82961.26248515546,1,-1.0589075870566005
31.027456285141685,78281.42777545974,1,1.4816634024625988
40.75804558193726,56798.35693604688,1,1.9625871905307948
